bert-knn,400,29188,3586,0.048243167875069715,9
bert-knn,400,29188,3586,0.04935861684327942,10
bert-knn,400,29188,3586,0.04935861684327942,11
bert-knn,400,29188,3586,0.047685443390964866,12
bert-knn,400,29188,3586,0.04712771890686001,13
bert-knn,400,29188,3586,0.047406581148912434,14
bert-knn,400,29188,3586,0.047685443390964866,15
bert-knn,400,29188,3586,0.05075292805354155,16
bert-knn,400,29188,3586,0.04880089235917457,17
bert-knn,400,29188,3586,0.051868377021751254,18
bert-knn,400,29188,3586,0.05158951477969883,19
bert-knn,400,29188,3586,0.051868377021751254,20
bert-knn,400,29188,3586,0.05242610150585611,21
bert-knn,400,29188,3586,0.054099274958170664,22
bert-knn,400,29188,3586,0.05382041271611824,23
bert-knn,400,29188,3586,0.05382041271611824,24
bert-knn,400,29188,3586,0.054935861684327944,25
bert-knn,643,46120,5765,0.07129228100607111,1
bert-knn,643,46120,5765,0.07146574154379878,2
bert-knn,643,46120,5765,0.07580225498699046,3
bert-knn,643,46120,5765,0.0787510841283608,4
bert-knn,643,46120,5765,0.08013876843018214,5
bert-knn,643,46120,5765,0.08308759757155247,6
bert-knn,643,46120,5765,0.08655680832610581,7
bert-knn,643,46120,5765,0.08898525585429315,8
bert-knn,643,46120,5765,0.09176062445793581,9
bert-knn,643,46120,5765,0.09297484822202949,10
bert-knn,643,46120,5765,0.09644405897658283,11
bert-knn,643,46120,5765,0.09800520381613183,12
bert-knn,643,46120,5765,0.09627059843885516,13
bert-knn,643,46120,5765,0.09800520381613183,14
bert-knn,643,46120,5765,0.09904596704249784,15
bert-knn,643,46120,5765,0.10199479618386817,16
bert-knn,643,46120,5765,0.1023417172593235,17
bert-knn,643,46120,5765,0.1023417172593235,18
bert-knn,643,46120,5765,0.10147441457068516,19
bert-knn,643,46120,5765,0.1002601908065915,20
bert-knn,643,46120,5765,0.1018213356461405,21
bert-knn,643,46120,5765,0.1023417172593235,22
bert-knn,643,46120,5765,0.10147441457068516,23
bert-knn,643,46120,5765,0.10268863833477884,24
bert-knn,643,46120,5765,0.1039028620988725,25
